Job,Publish Date,Skills,Budget,Bids,Summary,Link
Logo e Artes para Empresa (Rebranding),10 de Maio de 2023 19:42,"Design Gráfico, Ilustração, Adobe Illustrator, Social Media Marketing",Mais de USD 45 / hora,27,"Estou iniciando um projeto de rebranding da minha marca e preciso redesenhar a logo, ale'm de uma nova coleção de artes para redes sociais e outras mídias. Já tenho conteúdos e ideas como base.

Categoria: Design e Multimedia
Subcategoria: Design de Logo
Isso é um projeto ou uma posição de trabalho?:... Ver mais detalhes",https://www.workana.com/job/logo-e-artes-para-empresa-rebranding?ref=projects_33
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,2,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_33
Edição de Vídeo p/ infoprodutor (Alta Demanda),10 de Maio de 2023 01:59,"Adobe After Effects, Adobe Premiere, Edição de vídeo, Edição, Edição de audio",USD 100 - 250,8,"Olá! Tudo certo com vocês?! Somos uma empresa que rodamos tráfego pago internacional e nacional de infoprodutos, e precisamos de um editor de vídeo comprometido com horários e entregas, e que seja de extrema qualidade.

Como funciona: trabalhamos com um especialista espânico em determinado assunto,... Ver mais detalhes",https://www.workana.com/job/edicao-de-video-p-infoprodutor-alta-demanda?ref=projects_33
Site/ Blog Noticioso,10 de Maio de 2023 01:57,"HTML, PHP, WordPress",USD 50 - 100,13,"Apresentar um tema de wordpress que seja aceito, em seguida postar no servidor do hostgator, em seguida configurar de modo que nós possamos fazer as postagens do conteúdo.

Categoria: TI e Programação
Subcategoria: Wordpress",https://www.workana.com/job/site-blog-noticioso?ref=projects_33
Seo e otimização de site,10 de Maio de 2023 01:52,"HTML, PHP, WordPress, Google AdWords, SEO",Menos de USD 50,5,"Olá,
Preciso de Especialista para trabalho SEO e otimização de sites, (deixar site nas primeiras páginas do Google , usando palavras chaves)

- A quantidade de projetos vai depender do profissional, dando tudo certo haverá sempre projetos disponíveis
Aguardo contato para início imediato, se... Ver mais detalhes",https://www.workana.com/job/seo-e-otimizacao-de-site-2?ref=projects_33
Creacion De Nuevo Formato Periodicos,10 de Maio de 2023 07:05,"Escrita de artigos, Edição de textos, Escrita criativa, Redação Comercial",Menos de USD 50,1,"Creacion de nuevo formato periodicos, darle nuevo enfoque para nueva presentacion es nueva muestra para presentacion de tecnico estudios es diagramar un nuevo estilo para un periodico asi pero de 20 paginas

Categoria: Tradução e conteúdos
Subcategoria: Redação de artigos
Quantas palavras?: Mais de... Ver mais detalhes",https://www.workana.com/job/creacion-de-nuevo-formato-periodicos?ref=projects_33
Consultor de Vendas,10 de Maio de 2023 01:48,"Assistente de administração, Microsoft Excel, Transcrição, Serviço ao cliente, +",USD 15 - 45 / hora,4,"Abordar clientes (empresários ou donos de empresas) e realizar o agendamento de reuniões on-line para podermos apresentar nossos serviços de marketing para esses empresários. A princípio o trabalho seria apenas entrar em contato com empresas, lojas, empresários e agendar reuniões, repassar esses... Ver mais detalhes",https://www.workana.com/job/consultor-de-vendas-63?ref=projects_33
Criação de um Relatório Gerencial para área Comercial com Dre,10 de Maio de 2023 01:46,"Microsoft Excel, Microsoft PowerPoint, Análise Financeira",USD 100 - 250,10,"Criar um relatório gerencial com informações de vendas, por produtos, ticket médio, vendedor, estornos, metas; integrado ao DRE da área comercial, entre outros informações. Elaborar Dashboards a partir de modelos pré existentes para confrontação e acompanhamento da evolução do crescimento conforme... Ver mais detalhes",https://www.workana.com/job/criacao-de-um-relatorio-gerencial-para-area-comercial-com-dre?ref=projects_33
Marketing Digital,10 de Maio de 2023 01:46,"eBooks, Design Gráfico, Ilustração, Adobe Illustrator, Marketing Online, SEO, Animação, +",Menos de USD 50,8,"Olá,
Preciso de Designers para trabalho de longo prazo (caso queira) na criação de logo e imagens para Instagram sobre: [Marketing digital,Thumbnail e etc].
- Nunca podem ser cópias
- As artes devem ter qualidade, e não apenas copiado de outros, vou analisar todos e avaliarei antes de aceitar.

-... Ver mais detalhes",https://www.workana.com/job/marketing-digital-1428?ref=projects_33
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,2,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_34
Logo e Artes para Empresa (Rebranding),10 de Maio de 2023 19:42,"Design Gráfico, Ilustração, Adobe Illustrator, Social Media Marketing",Mais de USD 45 / hora,27,"Estou iniciando um projeto de rebranding da minha marca e preciso redesenhar a logo, ale'm de uma nova coleção de artes para redes sociais e outras mídias. Já tenho conteúdos e ideas como base.

Categoria: Design e Multimedia
Subcategoria: Design de Logo
Isso é um projeto ou uma posição de trabalho?:... Ver mais detalhes",https://www.workana.com/job/logo-e-artes-para-empresa-rebranding?ref=projects_34
Ebook com 10 técnicas para lidar cm as pressões no trabalho,10 de Maio de 2023 01:04,"Escrita de artigos, Blogs, Edição de textos, Escrita criativa",Menos de USD 50,18,"Ebook com 10 técnicas para ajudar a pessoa que sofre no emprego, a aprender a lidar com as pressões no trabalho, pelo menos 10 páginas com imagens,  dinamismo sem ser monótomo.

Categoria: Tradução e conteúdos
Subcategoria: Publicações para redes sociais
Do que você precisa?: Até 2 publicações... Ver mais detalhes",https://www.workana.com/job/ebook-com-10-tecnicas-para-lidar-cm-as-pressoes-no-trabalho?ref=projects_34
Inserir 3 textos em site,10 de Maio de 2023 01:00,"Escrita de artigos, Edição de textos, Escrita criativa, Blogs, SEO",Menos de USD 50,2,"Inserir 3 textos, adicionar e-mail institucional em um site. Procuro alguém com experiência em SEO para advogados. O número de visualizações despencou muito. Nunca utilizeo ads, somente SEO. Desejo aumentar o número de visualizações.

Categoria: Tradução e conteúdos
Subcategoria: Redação para sites
... Ver mais detalhes",https://www.workana.com/job/inserir-3-textos-em-site?ref=projects_34
Ebook Como vencer a timidez,10 de Maio de 2023 00:59,"Escrita de artigos, Investigação, Escrita criativa, SEO",USD 50 - 100,12,"Preciso de um ebook completo que ensine ao leitor como vencer a timidez e voltar a ter auto estima.
Pretendo vender esse ebook como produto digital.

Categoria: Tradução e conteúdos
Subcategoria: Outros
Tamanho do projeto: Médio
Isso é um projeto ou uma posição de trabalho?: Um projeto
Disponibilidade requerida: Conforme necessário",https://www.workana.com/job/ebook-como-vencer-a-timidez?ref=projects_34
Manutenção de Máquinas e motores,10 de Maio de 2023 06:11,"JavaScript, MySQL, PHP, API, CSS, HTML, HTML5, WordPress, Responsive Web Design",USD 250 - 500,0,"Instruir como fazer uma manutenção aos iniciantes no curso de Mecânica área de máquinas e motores  porque não se aprende tudo de uma só vez ,mais a prática faz o mestre

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma... Ver mais detalhes",https://www.workana.com/job/manutencao-de-maquinas-e-motores?ref=projects_34
[Narração] Procuro voz masculina para narração de um vídeo de vendas,10 de Maio de 2023 00:54,"Escrita de artigos, Redação Comercial, Investigação",USD 50 - 100,15,"- A voz precisa aparentar ter entre 35 e 55 anos;
- O script está com aproximadamente 5000 palavras;
- Quanto menor for o prazo, maior a chance de ser escolhido;
- Só vou ler propostas com portfólio ou pelo menos uma demonstração prática da voz;

Categoria: Tradução e conteúdos
Subcategoria: Outros
... Ver mais detalhes",https://www.workana.com/job/narracao-procuro-voz-masculina-para-narracao-de-um-video-de-vendas?ref=projects_34
Crianção de vídeo,10 de Maio de 2023 00:53,"Adobe After Effects, Adobe Premiere, Edição de vídeo",Menos de USD 50,0,"Olá, preciso de uma mulher , que grave um pequeno vídeo falando de um produto ""emagrecimento"" em formato storie do Instagram .

Categoria: Design e Multimedia
Subcategoria: Criar ou editar vídeo
Do que você precisa?: Novo vídeo a partir de gravações existentes
Isso é um projeto ou uma posição de... Ver mais detalhes",https://www.workana.com/job/criancao-de-video-1?ref=projects_34
Trabalho De Conclusão De Curso-Tcc,10 de Maio de 2023 00:48,"Assistente de administração, Microsoft Excel, Transcrição",Menos de USD 50,6,"Preciso de consultoria para realizar um tcc, de um profissional que tenha domínio sobre, já existe um pré-projeto e um tema, preciso de auxilio para desenvolver, prazo de entrega até o fim do mês

Categoria: Suporte Administrativo
Subcategoria: Outros
Tamanho do projeto: Pequeño
Isso é um projeto ou uma... Ver mais detalhes",https://www.workana.com/job/trabalho-de-conclusao-de-curso-tcc-19?ref=projects_34
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,2,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_35
Página de redirecionamento,10 de Maio de 2023 22:15,"HTML, WordPress, Responsive Web Design, API, CSS, HTML5, JavaScript, MySQL, PHP, Wix",USD 50 - 100,16,"Preciso criar uma página de redirecionamento com informações e produtos para usar no instagram no link da bio. Exemplo, clica no link da bio, cai na página de oferta dos produtos, clica no produto desejado e é direcionado para o link do anúncio / páginas de vendas.

Categoria: Design e Multimedia
... Ver mais detalhes",https://www.workana.com/job/pagina-de-redirecionamento?ref=projects_35
Edição de vídeo para canal de Youtube,10 de Maio de 2023 00:10,"Adobe After Effects, Adobe Premiere, Edição de vídeo, YouTube, Edição",Menos de USD 50,10,"Preciso de um editor de vídeo com experiência na plataforma do Youtube.  Entre em contato para trocarmos maiores informações.

Categoria: Design e Multimedia
Subcategoria: Criar ou editar vídeo
Do que você precisa?: Vídeo e gravações novos
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/edicao-de-video-para-canal-de-youtube-20?ref=projects_35
Artigos pra site e textos criativos,10 de Maio de 2023 00:03,"Escrita de artigos, Edição de textos, Escrita criativa, SEO",USD 50 - 100,19,"preciso de 5 artigos sobre marketing digital e 2 textos criativos e de fácil entendimento pra qualquer leitor, sobre o mesmo assunto, caso tenha dominíos também em copys será ótimo pra trabalhos futuros

Categoria: Tradução e conteúdos
Subcategoria: Redação de artigos
Quantas palavras?: Mais de 5000... Ver mais detalhes",https://www.workana.com/job/artigos-pra-site-e-textos-criativos?ref=projects_35
Designer para para site de loja de moda feminina.,10 de Maio de 2023 00:02,['N/I'],USD 50 - 100,3,"Procuro desginers com expêriencia para me ajudar com banners e artes para construir a comunicacao visual de um site de moda feminina.

Categoria: Design e Multimedia
Subcategoria: Design de moda
Do que você precisa?: Mais de 10 peças de roupa
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/designer-para-para-site-de-loja-de-moda-feminina?ref=projects_35
Finanças para médicos,10 de Maio de 2023 00:02,"Escrita de artigos, Edição de textos, Escrita criativa",Menos de USD 50,3,"Site voltado a controle de finanças pessoais para médicos mostrando as vantagens do controle financeiro durante a carreira e como isso pode ser bom para o futuro deles.

Categoria: Tradução e conteúdos
Subcategoria: Redação para sites
Quantas palavras?: Entre 1000 e 5000 palavras
Isso é um projeto ou... Ver mais detalhes",https://www.workana.com/job/financas-para-medicos?ref=projects_35
"Produção de textos para blog, e-mail mkt, linkedin e instagram.",10 de Maio de 2023 00:01,"Escrita de artigos, Edição de textos, Escrita criativa",Menos de USD 50,3,"Segmento: Direito
Especialidade: Inteligência tributária
Briefing pronto, disponível de imediato.


(1)conteúdo de blog - SEO
(3) fluxo de e-mails
(1) artigo no Linkedin
(3) conteúdo para feed de redes sociais - carrossel
(3) conteúdo para stories de redes sociais - sequência de stories

... Ver mais detalhes",https://www.workana.com/job/producao-de-textos-para-blog-e-mail-mkt-linkedin-e-instagram?ref=projects_35
